date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT,target,hour,dayofweek,month,is_weekend,OT_lag_1,OT_lag_2,OT_lag_3,OT_lag_6,OT_lag_12,OT_lag_24,OT_lag_48,OT_rolling_mean_3,OT_rolling_std_3,OT_rolling_mean_6,OT_rolling_std_6,OT_rolling_mean_12,OT_rolling_std_12,OT_rolling_mean_24,OT_rolling_std_24,HUFL_lag_1,HULL_lag_1,MUFL_lag_1,MULL_lag_1,LUFL_lag_1,LULL_lag_1,hour_lag_1,dayofweek_lag_1,month_lag_1,is_weekend_lag_1,OT_lag_1_lag_1,OT_lag_2_lag_1,OT_lag_3_lag_1,OT_lag_6_lag_1,OT_lag_12_lag_1,OT_lag_24_lag_1,OT_lag_48_lag_1,OT_rolling_mean_3_lag_1,OT_rolling_std_3_lag_1,OT_rolling_mean_6_lag_1,OT_rolling_std_6_lag_1,OT_rolling_mean_12_lag_1,OT_rolling_std_12_lag_1,OT_rolling_mean_24_lag_1,OT_rolling_std_24_lag_1
2016-07-03 11:00:00,12.123000144958494,5.357999801635742,8.065999984741211,2.486999988555908,4.081999778747559,1.919000029563904,29.47500038146973,26.80200004577637,11,6,7,1,28.06800079345703,27.364999771118164,26.3799991607666,24.05900001525879,27.295000076293945,19.41600036621093,20.11899948120117,28.302666982014973,1.0743960205436505,26.708333333333332,2.0682774999549776,26.368333339691162,1.9216846386170792,24.976166645685833,2.8088365435422515,11.720999717712402,5.090000152587892,7.888999938964844,2.559000015258789,3.563999891281128,1.8580000400543213,10.0,6.0,7.0,1.0,27.364999771118164,26.3799991607666,23.636999130249023,25.95800018310547,21.947999954223643,20.96299934387207,19.97900009155273,27.270999908447266,0.8479176602877376,25.80566660563151,1.7812656304614765,26.18666664759318,1.6904245846775352,24.55704164505005,2.858396543801487
2016-07-03 12:00:00,9.979999542236328,5.0229997634887695,6.857999801635742,2.559000015258789,3.2899999618530287,1.8580000400543213,26.80200004577637,29.968000411987305,12,6,7,1,29.47500038146973,28.06800079345703,27.364999771118164,25.32500076293945,29.334999084472656,20.82299995422364,19.20499992370605,28.115000406901043,1.337119823128027,26.95449988047282,1.9555273316026012,26.157250086466473,1.6915264178860154,25.22529164950053,2.686967729850896,12.123000144958494,5.357999801635742,8.065999984741211,2.486999988555908,4.081999778747559,1.919000029563904,11.0,6.0,7.0,1.0,28.06800079345703,27.364999771118164,26.3799991607666,24.05900001525879,27.295000076293945,19.41600036621093,20.11899948120117,28.302666982014973,1.0743960205436505,26.708333333333332,2.0682774999549776,26.368333339691162,1.9216846386170792,24.976166645685833,2.8088365435422515
2016-07-03 13:00:00,9.243000030517578,4.956999778747559,6.289999961853027,2.630000114440918,3.13700008392334,1.888000011444092,29.968000411987305,30.38999938964844,13,6,7,1,26.80200004577637,29.47500038146973,28.06800079345703,23.636999130249023,26.02799987792969,20.190000534057614,18.57200050354004,28.7483336130778,1.7035031622881152,28.00966676076253,1.4502101280410828,26.485583464304607,2.015516098794287,25.632708311080933,2.6310083047337454,9.979999542236328,5.0229997634887695,6.857999801635742,2.559000015258789,3.2899999618530287,1.8580000400543213,12.0,6.0,7.0,1.0,29.47500038146973,28.06800079345703,27.364999771118164,25.32500076293945,29.334999084472656,20.82299995422364,19.20499992370605,28.115000406901043,1.337119823128027,26.95449988047282,1.9555273316026012,26.157250086466473,1.6915264178860154,25.22529164950053,2.686967729850896
2016-07-03 14:00:00,10.180999755859377,5.425000190734863,7.177999973297119,3.0199999809265137,3.075999975204468,1.888000011444092,30.38999938964844,31.16399955749512,14,6,7,1,29.968000411987305,26.80200004577637,29.47500038146973,26.3799991607666,24.34000015258789,21.315000534057614,19.55599975585937,29.053333282470707,1.9610958138933412,28.67800013224284,1.4727998535049969,26.989750067392986,2.179993431933673,26.010833263397217,2.6356126466997347,9.243000030517578,4.956999778747559,6.289999961853027,2.630000114440918,3.13700008392334,1.888000011444092,13.0,6.0,7.0,1.0,26.80200004577637,29.47500038146973,28.06800079345703,23.636999130249023,26.02799987792969,20.190000534057614,18.57200050354004,28.7483336130778,1.7035031622881152,28.00966676076253,1.4502101280410828,26.485583464304607,2.015516098794287,25.632708311080933,2.6310083047337454
2016-07-03 15:00:00,9.645000457763672,5.425000190734863,7.10699987411499,2.664999961853028,3.015000104904175,1.8279999494552608,31.16399955749512,29.756999969482425,15,6,7,1,30.38999938964844,29.968000411987305,26.80200004577637,27.364999771118164,26.45000076293945,22.018999099731445,17.305000305175778,30.507333119710285,0.6065714238004243,29.311166763305664,1.6060211916605693,27.382583300272625,2.4782196524506213,26.39187494913737,2.693827074056045,10.180999755859377,5.425000190734863,7.177999973297119,3.0199999809265137,3.075999975204468,1.888000011444092,14.0,6.0,7.0,1.0,29.968000411987305,26.80200004577637,29.47500038146973,26.3799991607666,24.34000015258789,21.315000534057614,19.55599975585937,29.053333282470707,1.9610958138933412,28.67800013224284,1.4727998535049969,26.989750067392986,2.179993431933673,26.010833263397217,2.6356126466997347
2016-07-03 16:00:00,9.779000282287598,4.889999866485597,6.502999782562256,2.984999895095825,3.075999975204468,2.009999990463257,29.756999969482425,32.28900146484375,16,6,7,1,31.16399955749512,30.38999938964844,29.968000411987305,28.06800079345703,25.95800018310547,20.68199920654297,19.48600006103516,30.43699963887533,0.704676328350303,29.592666625976562,1.488245471913281,27.699166615804035,2.5219584131988046,26.769999980926514,2.4864336208260958,9.645000457763672,5.425000190734863,7.10699987411499,2.664999961853028,3.015000104904175,1.8279999494552608,15.0,6.0,7.0,1.0,30.38999938964844,29.968000411987305,26.80200004577637,27.364999771118164,26.45000076293945,22.018999099731445,17.305000305175778,30.507333119710285,0.6065714238004243,29.311166763305664,1.6060211916605693,27.382583300272625,2.4782196524506213,26.39187494913737,2.693827074056045
2016-07-03 17:00:00,11.119000434875488,5.1570000648498535,7.320000171661378,2.9140000343322754,3.806999921798706,1.9800000190734863,32.28900146484375,31.9379997253418,17,6,7,1,29.756999969482425,31.16399955749512,30.38999938964844,29.47500038146973,24.05900001525879,25.465999603271484,19.13400077819824,31.0700003306071,1.2686153018623854,30.0616668065389,1.8445043846702833,28.385000069936115,2.560794929083188,27.05429172515869,2.710794338599737,9.779000282287598,4.889999866485597,6.502999782562256,2.984999895095825,3.075999975204468,2.009999990463257,16.0,6.0,7.0,1.0,31.16399955749512,30.38999938964844,29.968000411987305,28.06800079345703,25.95800018310547,20.68199920654297,19.48600006103516,30.43699963887533,0.704676328350303,29.592666625976562,1.488245471913281,27.699166615804035,2.5219584131988046,26.769999980926514,2.4864336208260958
2016-07-03 18:00:00,11.052000045776367,4.956999778747559,7.390999794006348,2.5230000019073486,3.686000108718872,1.9800000190734863,31.9379997253418,28.56100082397461,18,6,7,1,32.28900146484375,29.756999969482425,31.16399955749512,26.80200004577637,25.32500076293945,25.88800048828125,20.68199920654297,31.328000386555996,1.3717989240836534,30.917666753133144,1.0497394443276695,28.936083316802982,2.553967950424749,27.30637502670288,2.8740109948207158,11.119000434875488,5.1570000648498535,7.320000171661378,2.9140000343322754,3.806999921798706,1.9800000190734863,17.0,6.0,7.0,1.0,29.756999969482425,31.16399955749512,30.38999938964844,29.47500038146973,24.05900001525879,25.465999603271484,19.13400077819824,31.0700003306071,1.2686153018623854,30.0616668065389,1.8445043846702833,28.385000069936115,2.560794929083188,27.05429172515869,2.710794338599737
2016-07-03 19:00:00,10.784000396728516,4.889999866485597,7.214000225067139,2.486999988555908,3.594000101089477,1.888000011444092,28.56100082397461,21.525999069213867,19,6,7,1,31.9379997253418,32.28900146484375,29.756999969482425,29.968000411987305,23.636999130249023,27.85700035095215,18.71199989318848,30.929334004720058,2.0585315388761876,30.683166821797695,1.4022718238815293,29.346416791280117,1.949130019141106,27.335708379745483,2.8834524031710447,11.052000045776367,4.956999778747559,7.390999794006348,2.5230000019073486,3.686000108718872,1.9800000190734863,18.0,6.0,7.0,1.0,32.28900146484375,29.756999969482425,31.16399955749512,26.80200004577637,25.32500076293945,25.88800048828125,20.68199920654297,31.328000386555996,1.3717989240836534,30.917666753133144,1.0497394443276695,28.936083316802982,2.553967950424749,27.30637502670288,2.8740109948207158
2016-07-03 20:00:00,11.185999870300291,4.889999866485597,7.177999973297119,2.345000028610229,3.9600000381469727,1.919000029563904,21.525999069213867,22.229999542236328,20,6,7,1,28.56100082397461,31.9379997253418,32.28900146484375,30.38999938964844,26.3799991607666,27.295000076293945,17.868000030517578,27.341666539510097,5.312016706370087,29.205833435058597,4.012593222157066,28.941916783650722,2.894917848757581,27.095333337783813,3.1179228715595824,10.784000396728516,4.889999866485597,7.214000225067139,2.486999988555908,3.594000101089477,1.888000011444092,19.0,6.0,7.0,1.0,31.9379997253418,32.28900146484375,29.756999969482425,29.968000411987305,23.636999130249023,27.85700035095215,18.71199989318848,30.929334004720058,2.0585315388761876,30.683166821797695,1.4022718238815293,29.346416791280117,1.949130019141106,27.335708379745483,2.8834524031710447
2016-07-03 21:00:00,10.449000358581545,4.889999866485597,6.610000133514402,2.309999942779541,3.806999921798706,2.04099988937378,22.229999542236328,19.41600036621093,21,6,7,1,21.525999069213867,28.56100082397461,31.9379997253418,31.16399955749512,27.364999771118164,22.229999542236328,18.009000778198242,24.10566647847494,3.8744557377966835,27.716833432515468,4.73349003852872,28.514000097910568,3.4713352994537554,27.095333337783813,3.1179228715595824,11.185999870300291,4.889999866485597,7.177999973297119,2.345000028610229,3.9600000381469727,1.919000029563904,20.0,6.0,7.0,1.0,28.56100082397461,31.9379997253418,32.28900146484375,30.38999938964844,26.3799991607666,27.295000076293945,17.868000030517578,27.341666539510097,5.312016706370087,29.205833435058597,4.012593222157066,28.941916783650722,2.894917848757581,27.095333337783813,3.1179228715595824
2016-07-03 22:00:00,9.57800006866455,5.760000228881836,6.787000179290772,3.127000093460083,3.259000062942505,1.888000011444092,19.41600036621093,18.57200050354004,22,6,7,1,22.229999542236328,21.525999069213867,28.56100082397461,29.756999969482425,28.06800079345703,21.947999954223643,18.009000778198242,21.05733299255371,1.4643714553442144,25.993333498636883,5.638235143870307,27.79300006230672,4.357735520114208,26.98983335494995,3.3349478698264066,10.449000358581545,4.889999866485597,6.610000133514402,2.309999942779541,3.806999921798706,2.04099988937378,21.0,6.0,7.0,1.0,21.525999069213867,28.56100082397461,31.9379997253418,31.16399955749512,27.364999771118164,22.229999542236328,18.009000778198242,24.10566647847494,3.8744557377966835,27.716833432515468,4.73349003852872,28.514000097910568,3.4713352994537554,27.095333337783813,3.1179228715595824
2016-07-03 23:00:00,9.3100004196167,5.760000228881836,6.610000133514402,3.0559999942779537,3.1679999828338623,1.888000011444092,18.57200050354004,21.66699981689453,23,6,7,1,19.41600036621093,22.229999542236328,21.525999069213867,32.28900146484375,29.47500038146973,27.295000076293945,19.76799964904785,20.07266680399577,1.9153713346660879,23.70716667175293,5.348455354757911,26.884416739145916,5.055868520150306,26.626375039418537,3.749779786159846,9.57800006866455,5.760000228881836,6.787000179290772,3.127000093460083,3.259000062942505,1.888000011444092,22.0,6.0,7.0,1.0,22.229999542236328,21.525999069213867,28.56100082397461,29.756999969482425,28.06800079345703,21.947999954223643,18.009000778198242,21.05733299255371,1.4643714553442144,25.993333498636883,5.638235143870307,27.79300006230672,4.357735520114208,26.98983335494995,3.3349478698264066
2016-07-04 00:00:00,9.913000106811523,5.894000053405763,6.254000186920166,2.630000114440918,3.015000104904175,1.8580000400543213,21.66699981689453,25.535999298095703,0,0,7,0,18.57200050354004,19.41600036621093,22.229999542236328,31.9379997253418,26.80200004577637,29.334999084472656,21.10400009155273,19.885000228881836,1.5999143229577109,21.995333353678387,3.517479256387556,26.45650005340576,5.275993365954428,26.306875069936115,3.834672181875218,9.3100004196167,5.760000228881836,6.610000133514402,3.0559999942779537,3.1679999828338623,1.888000011444092,23.0,6.0,7.0,1.0,19.41600036621093,22.229999542236328,21.525999069213867,32.28900146484375,29.47500038146973,27.295000076293945,19.76799964904785,20.07266680399577,1.9153713346660879,23.70716667175293,5.348455354757911,26.884416739145916,5.055868520150306,26.626375039418537,3.749779786159846
2016-07-04 01:00:00,8.975000381469727,4.956999778747559,6.289999961853027,2.664999961853028,2.86299991607666,1.8279999494552608,25.535999298095703,27.85700035095215,1,0,7,0,21.66699981689453,18.57200050354004,19.41600036621093,28.56100082397461,29.968000411987305,26.02799987792969,19.69700050354004,21.924999872843426,3.489160762174102,21.491166432698567,2.4399394209599823,26.087166627248127,5.161720702260814,26.286375045776367,3.8375418940379493,9.913000106811523,5.894000053405763,6.254000186920166,2.630000114440918,3.015000104904175,1.8580000400543213,0.0,0.0,7.0,0.0,18.57200050354004,19.41600036621093,22.229999542236328,31.9379997253418,26.80200004577637,29.334999084472656,21.10400009155273,19.885000228881836,1.5999143229577109,21.995333353678387,3.517479256387556,26.45650005340576,5.275993365954428,26.306875069936115,3.834672181875218
2016-07-04 02:00:00,8.640000343322754,4.822999954223633,6.1479997634887695,2.594000101089477,2.924000024795532,1.8279999494552608,27.85700035095215,27.92799949645996,2,0,7,0,25.535999298095703,21.66699981689453,18.57200050354004,21.525999069213867,30.38999938964844,24.34000015258789,20.048999786376957,25.019999821980793,3.1270942178676613,22.54633331298828,3.5667600754867697,25.876083374023438,5.019600080416567,26.43291672070821,3.8271219783791706,8.975000381469727,4.956999778747559,6.289999961853027,2.664999961853028,2.86299991607666,1.8279999494552608,1.0,0.0,7.0,0.0,21.66699981689453,18.57200050354004,19.41600036621093,28.56100082397461,29.968000411987305,26.02799987792969,19.69700050354004,21.924999872843426,3.489160762174102,21.491166432698567,2.4399394209599823,26.087166627248127,5.161720702260814,26.286375045776367,3.8375418940379493
2016-07-04 03:00:00,9.175999641418455,5.492000102996826,5.578999996185303,2.38100004196167,2.86299991607666,1.8580000400543213,27.92799949645996,24.62100028991699,3,0,7,0,27.85700035095215,25.535999298095703,21.66699981689453,22.229999542236328,31.16399955749512,26.45000076293945,20.75200080871582,27.10699971516927,1.3609893285766195,23.495999972025555,4.172767677609536,25.606416702270508,4.791430755045357,26.494500001271565,3.839280963541099,8.640000343322754,4.822999954223633,6.1479997634887695,2.594000101089477,2.924000024795532,1.8279999494552608,2.0,0.0,7.0,0.0,25.535999298095703,21.66699981689453,18.57200050354004,21.525999069213867,30.38999938964844,24.34000015258789,20.048999786376957,25.019999821980793,3.1270942178676613,22.54633331298828,3.5667600754867697,25.876083374023438,5.019600080416567,26.43291672070821,3.8271219783791706
2016-07-04 04:00:00,9.109000205993652,4.822999954223633,5.6500000953674325,2.5230000019073486,2.7720000743865967,1.7970000505447388,24.62100028991699,23.847999572753903,4,0,7,0,27.92799949645996,27.85700035095215,25.535999298095703,19.41600036621093,29.756999969482425,25.95800018310547,21.38500022888184,26.802000045776367,1.8891347678128891,24.363499959309895,3.665074133511976,25.17841672897339,4.613038752042537,26.438791672388714,3.8570629081172294,9.175999641418455,5.492000102996826,5.578999996185303,2.38100004196167,2.86299991607666,1.8580000400543213,3.0,0.0,7.0,0.0,27.85700035095215,25.535999298095703,21.66699981689453,22.229999542236328,31.16399955749512,26.45000076293945,20.75200080871582,27.10699971516927,1.3609893285766195,23.495999972025555,4.172767677609536,25.606416702270508,4.791430755045357,26.494500001271565,3.839280963541099
2016-07-04 05:00:00,9.845999717712402,5.559000015258789,5.96999979019165,2.9489998817443848,3.1070001125335693,1.888000011444092,23.847999572753903,23.07399940490723,5,0,7,0,24.62100028991699,27.92799949645996,27.85700035095215,18.57200050354004,32.28900146484375,24.05900001525879,22.229999542236328,25.46566645304362,2.1671860879279534,25.242833137512207,2.4186258781930468,24.47499990463257,4.037927501540743,26.429999987284344,3.862959153504032,9.109000205993652,4.822999954223633,5.6500000953674325,2.5230000019073486,2.7720000743865967,1.7970000505447388,4.0,0.0,7.0,0.0,27.92799949645996,27.85700035095215,25.535999298095703,19.41600036621093,29.756999969482425,25.95800018310547,21.38500022888184,26.802000045776367,1.8891347678128891,24.363499959309895,3.665074133511976,25.17841672897339,4.613038752042537,26.438791672388714,3.8570629081172294
2016-07-04 06:00:00,11.588000297546388,5.425000190734863,7.390999794006348,2.806999921798706,3.806999921798706,1.9800000190734863,23.07399940490723,22.51099967956543,6,0,7,0,23.847999572753903,24.62100028991699,27.92799949645996,21.66699981689453,31.9379997253418,25.32500076293945,20.26000022888184,23.847666422526043,0.7735004963133048,25.477333068847656,2.041375526912825,23.736333211263016,3.2900999964672586,26.336208264033,3.917891069930992,9.845999717712402,5.559000015258789,5.96999979019165,2.9489998817443848,3.1070001125335693,1.888000011444092,5.0,0.0,7.0,0.0,24.62100028991699,27.92799949645996,27.85700035095215,18.57200050354004,32.28900146484375,24.05900001525879,22.229999542236328,25.46566645304362,2.1671860879279534,25.242833137512207,2.4186258781930468,24.47499990463257,4.037927501540743,26.429999987284344,3.862959153504032
2016-07-04 07:00:00,11.788000106811523,6.09499979019165,7.214000225067139,2.984999895095825,3.8989999294281006,2.04099988937378,22.51099967956543,21.66699981689453,7,0,7,0,23.07399940490723,23.847999572753903,24.62100028991699,25.535999298095703,28.56100082397461,23.636999130249023,21.10400009155273,23.144332885742188,0.6712691542825251,24.973166465759277,2.3709347725018235,23.232166449228917,2.9270859393192876,26.289291620254517,3.9581543935663315,11.588000297546388,5.425000190734863,7.390999794006348,2.806999921798706,3.806999921798706,1.9800000190734863,6.0,0.0,7.0,0.0,23.847999572753903,24.62100028991699,27.92799949645996,21.66699981689453,31.9379997253418,25.32500076293945,20.26000022888184,23.847666422526043,0.7735004963133048,25.477333068847656,2.041375526912825,23.736333211263016,3.2900999964672586,26.336208264033,3.917891069930992
2016-07-04 08:00:00,10.583000183105469,5.960999965667725,7.14300012588501,2.9140000343322754,3.6549999713897705,2.0710000991821294,21.66699981689453,25.395000457763672,8,0,7,0,22.51099967956543,23.07399940490723,23.847999572753903,27.85700035095215,21.525999069213867,26.3799991607666,20.61199951171875,22.417332967122395,0.708161033898242,23.941499710083008,2.206122423682087,23.24391651153564,2.919888474653261,26.09291664759318,4.068823786968906,11.788000106811523,6.09499979019165,7.214000225067139,2.984999895095825,3.8989999294281006,2.04099988937378,7.0,0.0,7.0,0.0,23.07399940490723,23.847999572753903,24.62100028991699,25.535999298095703,28.56100082397461,23.636999130249023,21.10400009155273,23.144332885742188,0.6712691542825251,24.973166465759277,2.3709347725018235,23.232166449228917,2.9270859393192876,26.289291620254517,3.9581543935663315
